"questionnaire_code","questionnaire_title","question_group","question_order","question_type","question_type_description","question_index","question_code","question_description","subquestion_code","subquestion_description","question_scale","question_scale_label","option_code","option_description"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC7]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC7","C7","","","Hyper","Hyperalgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC7]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC7","C7","","","Hypo","Hypoalgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC7]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC7","C7","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC7]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC7","C7","","","Norm","Not altered"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC8]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC8","C8","","","Abs","Analgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC8]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC8","C8","","","Hyper","Hyperalgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC8]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC8","C8","","","Hypo","Hypoalgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC8]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC8","C8","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC8]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC8","C8","","","Norm","Not altered"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT1]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT1","T1","","","Abs","Analgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT1]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT1","T1","","","Hyper","Hyperalgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT1]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT1","T1","","","Hypo","Hypoalgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT1]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT1","T1","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT1]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT1","T1","","","Norm","Not altered"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT2]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT2","T2","","","Abs","Analgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT2]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT2","T2","","","Hyper","Hyperalgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT2]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT2","T2","","","Hypo","Hypoalgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT2]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT2","T2","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT2]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT2","T2","","","Norm","Not altered"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT3]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT3","T3","","","Abs","Analgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT3]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT3","T3","","","Hyper","Hyperalgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT3]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT3","T3","","","Hypo","Hypoalgesia"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT3]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT3","T3","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RT3]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RT3","T3","","","Norm","Not altered"
"Q92510","Unified Follow-up Assessment","Physical Exam","25","N","Numerical Input","intPexRShoulderFlex","intPexRShoulderFlex","Right shoulder flexion (in degrees):","","","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","33","N","Numerical Input","intPexRElbowFlex","intPexRElbowFlex","Right elbow flexion (in degrees):","","","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","16","F","Array (Flexible Labels)","lstPexArthreR[RElbow]","lstPexArthreR","If proprioception: JOINT POSITION SENSE was evaluated on the RIGHT SIDE, indicate,","RElbow","Elbow","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","16","F","Array (Flexible Labels)","lstPexArthreR[RElbow]","lstPexArthreR","If proprioception: JOINT POSITION SENSE was evaluated on the RIGHT SIDE, indicate,","RElbow","Elbow","","","NPv","Altered"
"Q92510","Unified Follow-up Assessment","Physical Exam","16","F","Array (Flexible Labels)","lstPexArthreR[RElbow]","lstPexArthreR","If proprioception: JOINT POSITION SENSE was evaluated on the RIGHT SIDE, indicate,","RElbow","Elbow","","","Pv","Preserved"
"Q92510","Unified Follow-up Assessment","Physical Exam","16","F","Array (Flexible Labels)","lstPexArthreR[RIndex]","lstPexArthreR","If proprioception: JOINT POSITION SENSE was evaluated on the RIGHT SIDE, indicate,","RIndex","Proximal interphalangeal (Index finger)","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","16","F","Array (Flexible Labels)","lstPexArthreR[RIndex]","lstPexArthreR","If proprioception: JOINT POSITION SENSE was evaluated on the RIGHT SIDE, indicate,","RIndex","Proximal interphalangeal (Index finger)","","","NPv","Altered"
"Q92510","Unified Follow-up Assessment","Physical Exam","16","F","Array (Flexible Labels)","lstPexArthreR[RIndex]","lstPexArthreR","If proprioception: JOINT POSITION SENSE was evaluated on the RIGHT SIDE, indicate,","RIndex","Proximal interphalangeal (Index finger)","","","Pv","Preserved"
"Q92510","Unified Follow-up Assessment","Physical Exam","16","F","Array (Flexible Labels)","lstPexArthreR[RShoulder]","lstPexArthreR","If proprioception: JOINT POSITION SENSE was evaluated on the RIGHT SIDE, indicate,","RShoulder","Shoulder","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","16","F","Array (Flexible Labels)","lstPexArthreR[RShoulder]","lstPexArthreR","If proprioception: JOINT POSITION SENSE was evaluated on the RIGHT SIDE, indicate,","RShoulder","Shoulder","","","NPv","Altered"
"Q92510","Unified Follow-up Assessment","Physical Exam","16","F","Array (Flexible Labels)","lstPexArthreR[RShoulder]","lstPexArthreR","If proprioception: JOINT POSITION SENSE was evaluated on the RIGHT SIDE, indicate,","RShoulder","Shoulder","","","Pv","Preserved"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","0","0"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","1","1"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","2","2"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","3","3"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","4","4"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","5","5"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","0","0"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","1","1"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","2","2"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","3","3"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","4","4"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","5","5"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","0","0"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","1","1"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","2","2"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","3","3"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","4","4"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","5","5"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","0","0"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","1","1"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","2","2"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","3","3"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","4","4"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","5","5"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","0","0"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","1","1"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","2","2"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","3","3"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","4","4"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","5","5"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","0","0"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","1","1"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","2","2"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","3","3"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","4","4"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","5","5"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","0","0"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","1","1"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","2","2"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","3","3"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","4","4"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","5","5"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","0","0"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","1","1"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","2","2"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","3","3"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","4","4"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","5","5"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderAbduc]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderAbduc","Shoulder abduction","","","0","0"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderAbduc]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderAbduc","Shoulder abduction","","","1","1"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderAbduc]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderAbduc","Shoulder abduction","","","2","2"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderAbduc]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderAbduc","Shoulder abduction","","","3","3"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderAbduc]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderAbduc","Shoulder abduction","","","4","4"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderAbduc]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderAbduc","Shoulder abduction","","","5","5"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderAbduc]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderAbduc","Shoulder abduction","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderExrot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderExrot","Shoulder external rotation","","","0","0"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderExrot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderExrot","Shoulder external rotation","","","1","1"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderExrot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderExrot","Shoulder external rotation","","","2","2"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderExrot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderExrot","Shoulder external rotation","","","3","3"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderExrot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderExrot","Shoulder external rotation","","","4","4"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderExrot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderExrot","Shoulder external rotation","","","5","5"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderExrot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderExrot","Shoulder external rotation","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderFlex","Shoulder flexion","","","0","0"
"Q92510","Unified Follow-up Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderFlex","Shoulder flexion","","","1","1"
